new_id,author,post,ori_topic,ori_id,new_topic,label,type_idx,new_id,arc_id,text,pos_text,text_s,topic,topic_str,seen?,contains_topic?
911,r2_gl_1587,Nunca tinha pensado nisso! Obrigado por ter me dado uma notícia pior que aquelas que compartilham sobre a Globolixo anunciando as mortes pelo Coronga,globo,_1260666257256386561,r2_gl,0,0,911,0,"[[""nunca"", ""tinha"", ""pensado"", ""nisso"", ""obrigado"", ""por"", ""ter"", ""me"", ""dado"", ""uma"", ""notícia"", ""pior"", ""que"", ""aquelas"", ""que"", ""compartilham"", ""sobre"", ""a"", ""globolixo"", ""anunciando"", ""as"", ""mortes"", ""pelo"", ""coronga""]]","[('nunca', 'ADV'), ('tinha', 'V'), ('pensado', 'PCP'), ('nisso', 'PREP+PROPESS'), ('!', 'PU'), ('obrigado', 'PCP'), ('por', 'PREP'), ('ter', 'V'), ('me', 'PROPESS'), ('dado', 'PCP'), ('uma', 'ART'), ('notícia', 'N'), ('pior', 'ADJ'), ('que', 'KS'), ('aquelas', 'PROSUB'), ('que', 'PRO-KS'), ('compartilham', 'V'), ('sobre', 'PREP'), ('a', 'ART'), ('globolixo', 'N'), ('anunciando', 'V'), ('as', 'ART'), ('mortes', 'N'), ('pelo', 'PREP+ART'), ('coronga', 'N'), ('!', 'PU')]",Nunca tinha pensado nisso! Obrigado por ter me dado uma notícia pior que aquelas que compartilham sobre a Globolixo anunciando as mortes pelo Coronga,"[""globo""]",globo,0,0
3775,r2_gl_343,Já amei essa nova novela da Globo,globo,_1132442886732230656,r2_gl,1,0,3775,0,"[[""já"", ""amei"", ""essa"", ""nova"", ""novela"", ""da"", ""globo""]]","[('já', 'ADV'), ('amei', 'V'), ('essa', 'PROADJ'), ('nova', 'ADJ'), ('novela', 'N'), ('da', 'PREP+ART'), ('globo', 'N')]",Já amei essa nova novela da Globo,"[""globo""]",globo,0,0
3309,r2_gl_1020,Impressionante a condução da entrevista. Jornalista globolixo mequetrefe,globo,_1252564883029229575,r2_gl,0,0,3309,0,"[[""impressionante"", ""a"", ""condução"", ""da"", ""entrevista"", ""jornalista"", ""globolixo"", ""mequetrefe""]]","[('impressionante', 'ADJ'), ('a', 'ART'), ('condução', 'N'), ('da', 'PREP+ART'), ('entrevista', 'N'), ('.', 'PU'), ('jornalista', 'N'), ('globolixo', 'V'), ('mequetrefe', 'N'), ('.', 'PU'), ('…', 'N')]",Impressionante a condução da entrevista. Jornalista globolixo mequetrefe,"[""globo""]",globo,0,0
4353,r2_gl_1565,"Eu não gosto da programação da globo de domingo, eu não gostava antes, agora menos ainda",globo,_1259616191120842755,r2_gl,0,0,4353,0,"[[""eu"", ""não"", ""gosto"", ""da"", ""programação"", ""da"", ""globo"", ""de"", ""domingo"", ""eu"", ""não"", ""gostava"", ""antes"", ""agora"", ""menos"", ""ainda""]]","[('eu', 'PROPESS'), ('não', 'ADV'), ('gosto', 'V'), ('da', 'PREP+ART'), ('programação', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), ('de', 'PREP'), ('domingo', 'N'), (',', 'PU'), ('eu', 'PROPESS'), ('não', 'ADV'), ('gostava', 'V'), ('antes', 'ADV'), (',', 'PU'), ('agora', 'ADV'), ('menos', 'ADV'), ('ainda', 'ADV'), ('.', 'PU')]","Eu não gosto da programação da globo de domingo, eu não gostava antes, agora menos ainda","[""globo""]",globo,0,0
317,r2_gl_1341,Repórter da afiliada da Globo cobria o aglomero sem máscaras numa praia de Floripa quando bolsonaristas resolveram proibir ela de fazer a cobertura,globo,_1323382099181740032,r2_gl,0,0,317,0,"[[""repórter"", ""da"", ""afiliada"", ""da"", ""globo"", ""cobria"", ""o"", ""aglomero"", ""sem"", ""máscaras"", ""numa"", ""praia"", ""de"", ""floripa"", ""quando"", ""bolsonaristas"", ""resolveram"", ""proibir"", ""ela"", ""de"", ""fazer"", ""a"", ""cobertura""]]","[('@', 'NUM'), ('brittojr', 'N'), ('repórter', 'N'), ('da', 'PREP+ART'), ('afiliada', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), ('cobria', 'V'), ('o', 'ART'), ('aglomero', 'N'), ('sem', 'PREP'), ('máscaras', 'N'), ('numa', 'PREP+ART'), ('praia', 'N'), ('de', 'PREP'), ('floripa', 'N'), ('quando', 'KS'), ('bolsonaristas', 'ADJ'), ('resolveram', 'V'), ('proibir', 'V'), ('ela', 'PROPESS'), ('de', 'PREP'), ('fazer', 'V'), ('a', 'ART'), ('cobertura', 'N'), ('.', 'PU')]",Repórter da afiliada da Globo cobria o aglomero sem máscaras numa praia de Floripa quando bolsonaristas resolveram proibir ela de fazer a cobertura,"[""globo""]",globo,0,0
845,r2_gl_1098,O galã da globo kakakakak,globo,_863050631824777216,r2_gl,1,0,845,0,"[[""o"", ""galã"", ""da"", ""globo"", ""kakakakak""]]","[('o', 'ART'), ('galã', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), ('kakakakak', 'N')]",O galã da globo kakakakak,"[""globo""]",globo,0,0
821,r2_gl_725,"Que programa chato esse de culinária da Globo, devia ter vergonha de fazer um trem desses. Primeira e última temporada pelo amor de Deus",globo,_1202770690300153856,r2_gl,0,0,821,0,"[[""que"", ""programa"", ""chato"", ""esse"", ""de"", ""culinária"", ""da"", ""globo"", ""devia"", ""ter"", ""vergonha"", ""de"", ""fazer"", ""um"", ""trem"", ""desses"", ""primeira"", ""e"", ""última"", ""temporada"", ""pelo"", ""amor"", ""de"", ""deus""]]","[('que', 'KS'), ('programa', 'N'), ('chato', 'ADJ'), ('esse', 'PROSUB'), ('de', 'PREP'), ('culinária', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), (',', 'PU'), ('devia', 'V'), ('ter', 'V'), ('vergonha', 'N'), ('de', 'PREP'), ('fazer', 'V'), ('um', 'ART'), ('trem', 'N'), ('desses', 'PREP+PROSUB'), ('.', 'PU'), ('primeira', 'ADJ'), ('e', 'KC'), ('última', 'ADJ'), ('temporada', 'N'), ('pelo', 'PREP+ART'), ('amor', 'N'), ('de', 'PREP'), ('deus', 'N')]","Que programa chato esse de culinária da Globo, devia ter vergonha de fazer um trem desses. Primeira e última temporada pelo amor de Deus","[""globo""]",globo,0,0
470,r2_gl_869,"Globo jogando na cara das @ crzy in love Alain que só são “feministas” quando lhes convém. A-M-O. Cris/Julinha não deixa de ser uma mulher forte, livre e que será bem sucedida só pq está lutando pelo amor",globo,_1103712524212539400,r2_gl,1,0,470,0,"[[""globo"", ""jogando"", ""na"", ""cara"", ""das"", ""crzy"", ""in"", ""love"", ""alain"", ""que"", ""só"", ""são"", ""feministas"", ""quando"", ""lhes"", ""convém"", ""amo"", ""crisjulinha"", ""não"", ""deixa"", ""de"", ""ser"", ""uma"", ""mulher"", ""forte"", ""livre"", ""e"", ""que"", ""será"", ""bem"", ""sucedida"", ""só"", ""pq"", ""está"", ""lutando"", ""pelo"", ""amor""]]","[('globo', 'N'), ('jogando', 'V'), ('na', 'PREP+ART'), ('cara', 'NPROP'), ('das', 'NPROP'), ('@', 'NPROP'), ('s/', 'NPROP'), ('crzy', 'NPROP'), ('in', 'NPROP'), ('love', 'NPROP'), ('alain', 'NPROP'), ('que', 'PRO-KS'), ('só', 'PDEN'), ('são', 'V'), ('“', 'PU'), ('feministas', 'N'), ('”', 'PU'), ('quando', 'KS'), ('lhes', 'PROPESS'), ('convém', 'V'), ('.', 'PU'), ('a-m-o', 'N'), ('.', 'PU'), ('cris/julinha', 'N'), ('não', 'ADV'), ('deixa', 'V'), ('de', 'PREP'), ('ser', 'V'), ('uma', 'ART'), ('mulher', 'N'), ('forte', 'ADJ'), (',', 'PU'), ('livre', 'ADJ'), ('e', 'KC'), ('que', 'PRO-KS'), ('será', 'V'), ('bem', 'ADV'), ('sucedida', 'PCP'), ('só', 'PDEN'), ('pq', 'PDEN'), ('está', 'V'), ('lutando', 'V'), ('pelo', 'PREP+ART'), ('amor', 'N'), ('.', 'PU'), ('…', 'N')]","Globo jogando na cara das @ crzy in love Alain que só são “feministas” quando lhes convém. A-M-O. Cris/Julinha não deixa de ser uma mulher forte, livre e que será bem sucedida só pq está lutando pelo amor","[""globo""]",globo,0,0
1866,r2_gl_280,"Pensei que o jogo do Fluminense seria transmitido na Globo, será o da vasco que joga no Rio. Lamentável",globo,_1021095877476339713,r2_gl,0,0,1866,0,"[[""pensei"", ""que"", ""o"", ""jogo"", ""do"", ""fluminense"", ""seria"", ""transmitido"", ""na"", ""globo"", ""será"", ""o"", ""da"", ""vasco"", ""que"", ""joga"", ""no"", ""rio"", ""lamentável""]]","[('pensei', 'V'), ('que', 'KS'), ('o', 'ART'), ('jogo', 'N'), ('do', 'PREP+ART'), ('fluminense', 'N'), ('seria', 'V'), ('transmitido', 'PCP'), ('na', 'PREP+ART'), ('globo', 'N'), (',', 'PU'), ('será', 'V'), ('o', 'PROSUB'), ('da', 'PREP+ART'), ('vasco', 'N'), ('que', 'PRO-KS'), ('joga', 'V'), ('no', 'PREP+ART'), ('rio', 'N'), ('.', 'PU'), ('lamentável', 'ADJ'), ('!', 'PU')]","Pensei que o jogo do Fluminense seria transmitido na Globo, será o da vasco que joga no Rio. Lamentável","[""globo""]",globo,0,0
3016,r2_gl_1648,A Globo não transmitir o jogo do Flamengo hoje por causade novela é pura burrice,globo,_1194641241750810624,r2_gl,0,0,3016,0,"[[""a"", ""globo"", ""não"", ""transmitir"", ""o"", ""jogo"", ""do"", ""flamengo"", ""hoje"", ""por"", ""causade"", ""novela"", ""é"", ""pura"", ""burrice""]]","[('a', 'PREP'), ('globo', 'NPROP'), ('não', 'ADV'), ('transmitir', 'V'), ('o', 'ART'), ('jogo', 'N'), ('do', 'PREP+ART'), ('flamengo', 'N'), ('hoje', 'ADV'), ('por', 'PREP'), ('causade', 'N'), ('novela', 'N'), ('é', 'V'), ('pura', 'ADJ'), ('burrice', 'N')]",A Globo não transmitir o jogo do Flamengo hoje por causade novela é pura burrice,"[""globo""]",globo,0,0
1314,r2_gl_622,"Maura e Ionan é um casalzao da Poha goste vc ou não. E na vida real tem muito disso de uma lésbica se apaixonar pro um homem. Parem de mimimi com essa história de desserviço, a Globo faz novela com base na vida real. E é isso aí minha opinião e nd mais importa",globo,_1032101755084042241,r2_gl,1,0,1314,0,"[[""maura"", ""e"", ""ionan"", ""é"", ""um"", ""casalzao"", ""da"", ""poha"", ""goste"", ""vc"", ""ou"", ""não"", ""e"", ""na"", ""vida"", ""real"", ""tem"", ""muito"", ""disso"", ""de"", ""uma"", ""lésbica"", ""se"", ""apaixonar"", ""pro"", ""um"", ""homem"", ""parem"", ""de"", ""mimimi"", ""com"", ""essa"", ""história"", ""de"", ""desserviço"", ""a"", ""globo"", ""faz"", ""novela"", ""com"", ""base"", ""na"", ""vida"", ""real"", ""e"", ""é"", ""isso"", ""aí"", ""minha"", ""opinião"", ""e"", ""nd"", ""mais"", ""importa""]]","[('maura', 'N'), ('e', 'KC'), ('ionan', 'N'), ('é', 'V'), ('um', 'ART'), ('casalzao', 'N'), ('da', 'PREP+ART'), ('poha', 'N'), ('goste', 'V'), ('vc', 'PROPESS'), ('ou', 'KC'), ('não', 'ADV'), ('.', 'PU'), ('e', 'KC'), ('na', 'PREP+ART'), ('vida', 'N'), ('real', 'ADJ'), ('tem', 'V'), ('muito', 'PROSUB'), ('disso', 'PREP+PROSUB'), ('de', 'PREP'), ('uma', 'ART'), ('lésbica', 'N'), ('se', 'PROPESS'), ('apaixonar', 'V'), ('pro', 'PREP+ART'), ('um', 'ART'), ('homem', 'N'), ('.', 'PU'), ('parem', 'V'), ('de', 'PREP'), ('mimimi', 'N'), ('com', 'PREP'), ('essa', 'PROADJ'), ('história', 'N'), ('de', 'PREP'), ('desserviço', 'N'), (',', 'PU'), ('a', 'ART'), ('globo', 'N'), ('faz', 'V'), ('novela', 'N'), ('com', 'PREP'), ('base', 'N'), ('na', 'PREP+ART'), ('vida', 'N'), ('real', 'ADJ'), ('.', 'PU'), ('e', 'KC'), ('é', 'V'), ('isso', 'PROSUB'), ('aí', 'ADV'), ('minha', 'PROADJ'), ('opinião', 'N'), ('e', 'KC'), ('nd', 'N'), ('mais', 'ADV'), ('importa', 'V'), ('.', 'PU')]","Maura e Ionan é um casalzao da Poha goste vc ou não. E na vida real tem muito disso de uma lésbica se apaixonar pro um homem. Parem de mimimi com essa história de desserviço, a Globo faz novela com base na vida real. E é isso aí minha opinião e nd mais importa","[""globo""]",globo,0,0
429,r2_gl_983,corona virus é criado pela globo e pela china para o comunismo vencer,globo,_1239228872589299713,r2_gl,0,0,429,0,"[[""corona"", ""virus"", ""é"", ""criado"", ""pela"", ""globo"", ""e"", ""pela"", ""china"", ""para"", ""o"", ""comunismo"", ""vencer""]]","[('corona', 'N'), ('virus', 'ADJ'), ('é', 'V'), ('criado', 'PCP'), ('pela', 'PREP+ART'), ('globo', 'N'), ('e', 'KC'), ('pela', 'PREP+ART'), ('china', 'N'), ('para', 'PREP'), ('o', 'ART'), ('comunismo', 'N'), ('vencer', 'V')]",corona virus é criado pela globo e pela china para o comunismo vencer,"[""globo""]",globo,0,0
317,r2_gl_752,vai começar na globo ❤,globo,_823683074533814272,r2_gl,1,0,317,0,"[[""vai"", ""começar"", ""na"", ""globo""]]","[('vai', 'V'), ('começar', 'V'), ('na', 'PREP+ART'), ('@', 'N'), ('redeglobo', 'N'), ('😍❤😍', 'PU')]",vai começar na globo ❤,"[""globo""]",globo,0,0
1193,r2_gl_15,"A abrangência da Globo é muito maior que qualquer canal de TV, que dirá da RedeTv, a RedeTv não passa em muitos lugares que a Globo passa, e mesmo assim a audiência foi enorme",globo,_1100956682665054213,r2_gl,1,0,1193,0,"[[""a"", ""abrangência"", ""da"", ""globo"", ""é"", ""muito"", ""maior"", ""que"", ""qualquer"", ""canal"", ""de"", ""tv"", ""que"", ""dirá"", ""da"", ""redetv"", ""a"", ""redetv"", ""não"", ""passa"", ""em"", ""muitos"", ""lugares"", ""que"", ""a"", ""globo"", ""passa"", ""e"", ""mesmo"", ""assim"", ""a"", ""audiência"", ""foi"", ""enorme""]]","[('a', 'ART'), ('abrangência', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), ('é', 'V'), ('muito', 'ADV'), ('maior', 'ADJ'), ('que', 'KS'), ('qualquer', 'PROADJ'), ('canal', 'N'), ('de', 'PREP'), ('tv', 'N'), (',', 'PU'), ('que', 'PRO-KS'), ('dirá', 'V'), ('da', 'PREP+ART'), ('redetv', 'N'), (',', 'PU'), ('a', 'ART'), ('redetv', 'N'), ('não', 'ADV'), ('passa', 'V'), ('em', 'PREP'), ('muitos', 'PROADJ'), ('lugares', 'N'), ('que', 'PRO-KS'), ('a', 'PREP'), ('globo', 'NPROP'), ('passa', 'V'), (',', 'PU'), ('e', 'KC'), ('mesmo', 'PDEN'), ('assim', 'KC'), ('a', 'ART'), ('audiência', 'N'), ('foi', 'V'), ('enorme', 'ADJ')]","A abrangência da Globo é muito maior que qualquer canal de TV, que dirá da RedeTv, a RedeTv não passa em muitos lugares que a Globo passa, e mesmo assim a audiência foi enorme","[""globo""]",globo,0,0
3739,r2_gl_655,Seria maneiro se a Globo reprizasse o 1° BBB,globo,_1254978277011263490,r2_gl,1,0,3739,0,"[[""seria"", ""maneiro"", ""se"", ""a"", ""globo"", ""reprizasse"", ""o"", ""1"", ""bbb""]]","[('seria', 'V'), ('maneiro', 'ADJ'), ('se', 'KS'), ('a', 'ART'), ('globo', 'N'), ('reprizasse', 'V'), ('o', 'PROPESS'), ('1°', 'PU'), ('bbb', 'N')]",Seria maneiro se a Globo reprizasse o 1° BBB,"[""globo""]",globo,0,0
618,r2_gl_1136,Globo lixo como. Acreditar deste lixo. Mentirosa. Eu. Que. A. Fita,globo,_861699885426515968,r2_gl,0,0,618,0,"[[""globo"", ""lixo"", ""como"", ""acreditar"", ""deste"", ""lixo"", ""mentirosa"", ""eu"", ""que"", ""a"", ""fita""]]","[('globo', 'N'), ('lixo', 'N'), ('como', 'PREP'), ('.', 'PU'), ('acreditar', 'V'), ('deste', 'PREP+PROADJ'), ('lixo', 'N'), ('.', 'PU'), ('mentirosa', 'ADJ'), ('.', 'PU'), ('eu', 'PROPESS'), ('.', 'PU'), ('que', 'PRO-KS'), ('.', 'PU'), ('a.', 'N'), ('fita', 'N')]",Globo lixo como. Acreditar deste lixo. Mentirosa. Eu. Que. A. Fita,"[""globo""]",globo,0,0
4438,r2_gl_1454,globo maldita cortando a dancinha do groot,globo,_1267628890782158849,r2_gl,0,0,4438,0,"[[""globo"", ""maldita"", ""cortando"", ""a"", ""dancinha"", ""do"", ""groot""]]","[('globo', 'N'), ('maldita', 'ADJ'), ('cortando', 'V'), ('a', 'ART'), ('dancinha', 'N'), ('do', 'PREP+ART'), ('groot', 'N')]",globo maldita cortando a dancinha do groot,"[""globo""]",globo,0,0
1501,r2_gl_1291,Não acredito que eu vou ter que ficar o dia inteiro vendo a Globo porque eles vão ganhar o melhor pro final,globo,_1218613772711071744,r2_gl,1,0,1501,0,"[[""não"", ""acredito"", ""que"", ""eu"", ""vou"", ""ter"", ""que"", ""ficar"", ""o"", ""dia"", ""inteiro"", ""vendo"", ""a"", ""globo"", ""porque"", ""eles"", ""vão"", ""ganhar"", ""o"", ""melhor"", ""pro"", ""final""]]","[('não', 'ADV'), ('acredito', 'V'), ('que', 'KS'), ('eu', 'PROPESS'), ('vou', 'V'), ('ter', 'V'), ('que', 'KS'), ('ficar', 'V'), ('o', 'ART'), ('dia', 'N'), ('inteiro', 'ADJ'), ('vendo', 'V'), ('a', 'PREP'), ('globo', 'NPROP'), ('porque', 'KS'), ('eles', 'PROPESS'), ('vão', 'V'), ('ganhar', 'V'), ('o', 'ART'), ('melhor', 'ADJ'), ('pro', 'N'), ('final', 'N')]",Não acredito que eu vou ter que ficar o dia inteiro vendo a Globo porque eles vão ganhar o melhor pro final,"[""globo""]",globo,0,0
3639,r2_gl_411,"A Globo está se esforçando de verdade para dar alegria ao povo brasileiro. Goleada na Argentina, concurso da Loira do Tchan e Especial do Roberto Carlos no mesmo dia é conteúdo para agradar à família toda",globo,_1251994720689152013,r2_gl,1,0,3639,0,"[[""a"", ""globo"", ""está"", ""se"", ""esforçando"", ""de"", ""verdade"", ""para"", ""dar"", ""alegria"", ""ao"", ""povo"", ""brasileiro"", ""goleada"", ""na"", ""argentina"", ""concurso"", ""da"", ""loira"", ""do"", ""tchan"", ""e"", ""especial"", ""do"", ""roberto"", ""carlos"", ""no"", ""mesmo"", ""dia"", ""é"", ""conteúdo"", ""para"", ""agradar"", ""à"", ""família"", ""toda""]]","[('a', 'PREP'), ('globo', 'NPROP'), ('está', 'V'), ('se', 'PROPESS'), ('esforçando', 'V'), ('de', 'PREP'), ('verdade', 'N'), ('para', 'PREP'), ('dar', 'V'), ('alegria', 'N'), ('ao', 'PREP+ART'), ('povo', 'N'), ('brasileiro', 'ADJ'), ('.', 'PU'), ('goleada', 'PCP'), ('na', 'PREP+ART'), ('argentina', 'N'), (',', 'PU'), ('concurso', 'N'), ('da', 'PREP+ART'), ('loira', 'N'), ('do', 'PREP+ART'), ('tchan', 'N'), ('e', 'KC'), ('especial', 'ADJ'), ('do', 'PREP+ART'), ('roberto', 'NPROP'), ('carlos', 'NPROP'), ('no', 'PREP+ART'), ('mesmo', 'PROADJ'), ('dia', 'N'), ('é', 'V'), ('conteúdo', 'N'), ('para', 'PREP'), ('agradar', 'V'), ('à', 'PREP+ART'), ('família', 'N'), ('toda', 'PROADJ'), ('.', 'PU')]","A Globo está se esforçando de verdade para dar alegria ao povo brasileiro. Goleada na Argentina, concurso da Loira do Tchan e Especial do Roberto Carlos no mesmo dia é conteúdo para agradar à família toda","[""globo""]",globo,0,0
1566,r2_gl_48,"A globo só compra direito de filme ruim, parece minhas irmãs quando iam na locadora com nossos únicos 5 reais e trazia algum filme de terror sem nexo",globo,_1237203670644776961,r2_gl,0,0,1566,0,"[[""a"", ""globo"", ""só"", ""compra"", ""direito"", ""de"", ""filme"", ""ruim"", ""parece"", ""minhas"", ""irmãs"", ""quando"", ""iam"", ""na"", ""locadora"", ""com"", ""nossos"", ""únicos"", ""5"", ""reais"", ""e"", ""trazia"", ""algum"", ""filme"", ""de"", ""terror"", ""sem"", ""nexo""]]","[('a', 'PREP'), ('globo', 'N'), ('só', 'PDEN'), ('compra', 'N'), ('direito', 'ADJ'), ('de', 'PREP'), ('filme', 'N'), ('ruim', 'ADJ'), (',', 'PU'), ('parece', 'V'), ('minhas', 'PROADJ'), ('irmãs', 'N'), ('quando', 'KS'), ('iam', 'V'), ('na', 'PREP+ART'), ('locadora', 'N'), ('com', 'PREP'), ('nossos', 'PROADJ'), ('únicos', 'N'), ('5', 'NUM'), ('reais', 'N'), ('e', 'KC'), ('trazia', 'V'), ('algum', 'PROADJ'), ('filme', 'N'), ('de', 'PREP'), ('terror', 'N'), ('sem', 'PREP'), ('nexo', 'N')]","A globo só compra direito de filme ruim, parece minhas irmãs quando iam na locadora com nossos únicos 5 reais e trazia algum filme de terror sem nexo","[""globo""]",globo,0,0
378,r2_gl_169,Colocaram de novo o microfone da plateia Obrigado por atender meu pedido globo A melhor coisa da dança é ouvir o retorno da plateia sobre os passos,globo,_1041466162050154496,r2_gl,1,0,378,0,"[[""colocaram"", ""de"", ""novo"", ""o"", ""microfone"", ""da"", ""plateia"", ""obrigado"", ""por"", ""atender"", ""meu"", ""pedido"", ""globo"", ""a"", ""melhor"", ""coisa"", ""da"", ""dança"", ""é"", ""ouvir"", ""o"", ""retorno"", ""da"", ""plateia"", ""sobre"", ""os"", ""passos""]]","[('colocaram', 'V'), ('de', 'ADV'), ('novo', 'ADV'), ('o', 'ART'), ('microfone', 'N'), ('da', 'PREP+ART'), ('plateia', 'N'), ('obrigado', 'PCP'), ('por', 'PREP'), ('atender', 'V'), ('meu', 'PROADJ'), ('pedido', 'N'), ('@', 'PU'), ('redeglobo', 'N'), ('a', 'ART'), ('melhor', 'ADJ'), ('coisa', 'N'), ('da', 'PREP+ART'), ('dança', 'N'), ('é', 'V'), ('ouvir', 'V'), ('o', 'ART'), ('retorno', 'N'), ('da', 'PREP+ART'), ('plateia', 'N'), ('sobre', 'PREP'), ('os', 'ART'), ('passos', 'N')]",Colocaram de novo o microfone da plateia Obrigado por atender meu pedido globo A melhor coisa da dança é ouvir o retorno da plateia sobre os passos,"[""globo""]",globo,0,0
5004,r2_gl_715,Empregadinho da Globo desesperado kkkkkkkk,globo,_1297850483026141184,r2_gl,0,0,5004,0,"[[""empregadinho"", ""da"", ""globo"", ""desesperado"", ""kkkkkkkk""]]","[('empregadinho', 'N'), ('da', 'PREP+ART'), ('globo', 'NPROP'), ('desesperado', 'PCP'), ('kkkkkkkk', 'N')]",Empregadinho da Globo desesperado kkkkkkkk,"[""globo""]",globo,0,0
4691,r2_gl_1484,Enzo tá quietinho vendo o filme que tá passando na globo,globo,_1268364924553777152,r2_gl,1,0,4691,0,"[[""enzo"", ""tá"", ""quietinho"", ""vendo"", ""o"", ""filme"", ""que"", ""tá"", ""passando"", ""na"", ""globo""]]","[('enzo', 'N'), ('tá', 'V'), ('quietinho', 'ADJ'), ('vendo', 'V'), ('o', 'ART'), ('filme', 'N'), ('que', 'PRO-KS'), ('tá', 'V'), ('passando', 'V'), ('na', 'PREP+ART'), ('globo', 'N'), ('!', 'PU'), ('!', 'PU'), ('!', 'PU')]",Enzo tá quietinho vendo o filme que tá passando na globo,"[""globo""]",globo,0,0
2250,r2_gl_1113,a globo expondo esses machos escrotos kkkkkkkkkkkkkkkkkkk tudo pra mim,globo,_1224507556841828354,r2_gl,1,0,2250,0,"[[""a"", ""globo"", ""expondo"", ""esses"", ""machos"", ""escrotos"", ""kkkkkkkkkkkkkkkkkkk"", ""tudo"", ""pra"", ""mim""]]","[('a', 'PREP'), ('globo', 'NPROP'), ('expondo', 'V'), ('esses', 'PROADJ'), ('machos', 'N'), ('escrotos', 'V'), ('kkkkkkkkkkkkkkkkkkk', 'V'), ('tudo', 'PROSUB'), ('pra', 'PREP'), ('mim', 'PROPESS')]",a globo expondo esses machos escrotos kkkkkkkkkkkkkkkkkkk tudo pra mim,"[""globo""]",globo,0,0
560,r2_gl_1195,"Amanhã a Globolixo certamente vai entrevistar e dar voz a algum parente dos meliantes para escutarmos a ladainha "" ele estava fazendo coisa errada, mas não precisava matar",globo,_1113782723494256641,r2_gl,0,0,560,0,"[[""amanhã"", ""a"", ""globolixo"", ""certamente"", ""vai"", ""entrevistar"", ""e"", ""dar"", ""voz"", ""a"", ""algum"", ""parente"", ""dos"", ""meliantes"", ""para"", ""escutarmos"", ""a"", ""ladainha"", ""ele"", ""estava"", ""fazendo"", ""coisa"", ""errada"", ""mas"", ""não"", ""precisava"", ""matar""]]","[('amanhã', 'ADV'), ('a', 'ART'), ('globolixo', 'N'), ('certamente', 'ADV'), ('vai', 'V'), ('entrevistar', 'V'), ('e', 'KC'), ('dar', 'V'), ('voz', 'N'), ('a', 'PREP'), ('algum', 'PROADJ'), ('parente', 'N'), ('dos', 'PREP+ART'), ('meliantes', 'N'), ('para', 'PREP'), ('escutarmos', 'V'), ('a', 'ART'), ('ladainha', 'N'), ('``', 'PU'), ('ele', 'PROPESS'), ('estava', 'V'), ('fazendo', 'V'), ('coisa', 'N'), ('errada', 'PCP'), (',', 'PU'), ('mas', 'KC'), ('não', 'ADV'), ('precisava', 'V'), ('matar..', 'V')]","Amanhã a Globolixo certamente vai entrevistar e dar voz a algum parente dos meliantes para escutarmos a ladainha "" ele estava fazendo coisa errada, mas não precisava matar","[""globo""]",globo,0,0
3111,r2_gl_683,"Rapaz! Jurava que o globo era Mengão. 🤣. Baita narrador, parabéns",globo,_1114995811430039553,r2_gl,1,0,3111,0,"[[""rapaz"", ""jurava"", ""que"", ""o"", ""globo"", ""era"", ""mengão"", ""baita"", ""narrador"", ""parabéns""]]","[('rapaz', 'N'), ('!', 'PU'), ('jurava', 'V'), ('que', 'KS'), ('o', 'PROPESS'), ('@', 'NUM'), ('luizpenidoglobo', 'N'), ('era', 'V'), ('mengão', 'ADJ'), ('.', 'PU'), ('🤣', 'N'), ('.', 'PU'), ('baita', 'V'), ('narrador', 'N'), (',', 'PU'), ('parabéns', 'N'), ('.', 'PU'), ('…', 'N')]","Rapaz! Jurava que o globo era Mengão. 🤣. Baita narrador, parabéns","[""globo""]",globo,0,0
164,r2_gl_1193,"globo insiste em colocar a péssima Ana Furtado no @ Forçada, soa falsa, não deixa ninguém falar. Impossível assistir",globo,_555357232511344640,r2_gl,0,0,164,0,"[[""globo"", ""insiste"", ""em"", ""colocar"", ""a"", ""péssima"", ""ana"", ""furtado"", ""no"", ""forçada"", ""soa"", ""falsa"", ""não"", ""deixa"", ""ninguém"", ""falar"", ""impossível"", ""assistir""]]","[('@', 'NUM'), ('redeglobo', 'N'), ('insiste', 'V'), ('em', 'PREP'), ('colocar', 'V'), ('a', 'ART'), ('péssima', 'ADJ'), ('ana', 'N'), ('furtado', 'PCP'), ('no', 'PREP+ART'), ('@', 'N'), ('encontrofatima', 'N'), ('.', 'PU'), ('forçada', 'PCP'), (',', 'PU'), ('soa', 'V'), ('falsa', 'ADJ'), (',', 'PU'), ('não', 'ADV'), ('deixa', 'V'), ('ninguém', 'PROSUB'), ('falar', 'V'), ('.', 'PU'), ('impossível', 'ADJ'), ('assistir', 'V'), ('!', 'PU')]","globo insiste em colocar a péssima Ana Furtado no @ Forçada, soa falsa, não deixa ninguém falar. Impossível assistir","[""globo""]",globo,0,0
